review_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,review_reason,candidate_count,best_score,error_message,raw_payload_persisted
graph_album:album|def leppard|vault def leppard greatest hits 1980 1995:apple_album_search_no_results,apple_music_link_pass_v1,album|def leppard|vault def leppard greatest hits 1980 1995,graph_album,album,Def Leppard,Vault: Def Leppard Greatest Hits 1980-1995,1995,us,apple_album_search_no_results,0,,,false
graph_album:album|derrick may|innovator:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|derrick may|innovator,graph_album,album,Derrick May,Innovator,1991,us,apple_album_search_no_auto_match,2,85,,false
graph_album:album|diamond head|lightning to the nations:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|diamond head|lightning to the nations,graph_album,album,Diamond Head,Lightning to the Nations,1980,us,apple_album_search_no_auto_match,4,85,,false
graph_album:album|dinosaur jr|you re living all over me:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|dinosaur jr|you re living all over me,graph_album,album,Dinosaur Jr.,You're Living All Over Me,1987,us,apple_album_search_no_auto_match,3,88,,false
graph_album:album|dinosaur jr|youre living all over me:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|dinosaur jr|youre living all over me,graph_album,album,Dinosaur Jr.,Youre Living All Over Me,1987,us,apple_album_search_no_auto_match,3,50,,false
graph_album:album|disclosure|caracal:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|disclosure|caracal,graph_album,album,Disclosure,Caracal,2015,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|disclosure|settle:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|disclosure|settle,graph_album,album,Disclosure,Settle,2013,us,apple_album_search_no_auto_match,8,88,,false
graph_album:album|dj quik|safe sound:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|dj quik|safe sound,graph_album,album,DJ Quik,Safe + Sound,1995,us,apple_album_search_no_auto_match,5,35,,false
graph_album:album|dna|a taste of dna:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|dna|a taste of dna,graph_album,album,DNA,A Taste of DNA,1981,us,apple_album_search_no_auto_match,1,0,,false
graph_album:album|donovan|wear your love like heaven:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|donovan|wear your love like heaven,graph_album,album,Donovan,Wear Your Love Like Heaven,1967,us,apple_album_search_no_auto_match,2,38,,false
