deferred_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,deferred_reason,candidate_count,best_score,best_result_rank,best_reject_reason,prior_review_reason,prior_best_reject_reason,error_message,raw_payload_persisted
graph_song:song|grandmaster flash and melle mel|white lines:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|grandmaster flash and melle mel|white lines,graph_song,song,Grandmaster Flash & Melle Mel,White Lines,1983,us,direct_song_hardening_v2_no_auto_match,10,70,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|green day|j a r:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|green day|j a r,graph_song,song,Green Day,J.A.R.,1995,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|grupo firme and lenin ramirez|yo ya no vuelvo contigo:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|grupo firme and lenin ramirez|yo ya no vuelvo contigo,graph_song,song,Grupo Firme and Lenin Ramirez,Yo Ya No Vuelvo Contigo,2019,us,direct_song_hardening_v2_no_auto_match,10,77,2,title_not_strong_enough,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|grupo frontera|no se va:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|grupo frontera|no se va,graph_song,song,Grupo Frontera,No Se Va,2022,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|gusto|disco s revenge:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|gusto|disco s revenge,graph_song,song,Gusto,Disco's Revenge,1995,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|harry connick jr|it had to be you:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|harry connick jr|it had to be you,graph_song,song,Harry Connick Jr.,It Had to Be You,1989,us,direct_song_hardening_v2_no_auto_match,10,65,6,artist_not_matched,apple_song_search_needs_review_version_risk,,,false
graph_song:song|hildur gudnadottir|bathroom dance:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|hildur gudnadottir|bathroom dance,graph_song,song,Hildur Gudnadottir,Bathroom Dance,2019,us,direct_song_hardening_v2_no_auto_match,10,78,1,artist_not_matched,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|hillsong united|from the inside out:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|hillsong united|from the inside out,graph_song,song,Hillsong United,From the Inside Out,2006,us,direct_song_hardening_v2_no_auto_match,10,68,3,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|human league|love action:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|human league|love action,graph_song,song,The Human League,Love Action,1981,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|ibrahim ferrer|dos gardenias:direct_song_hardening_v2_context_term_needs_review,apple_music_direct_song_hardening_pass_v2,song|ibrahim ferrer|dos gardenias,graph_song,song,Ibrahim Ferrer,Dos Gardenias,1997,us,direct_song_hardening_v2_context_term_needs_review,8,65,1,context_term:artist_suffix_jr,apple_song_search_no_auto_match,compatible_artist_without_tight_year,,false
graph_song:song|idealism|both of us:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|idealism|both of us,graph_song,song,idealism,both of us,2016,us,direct_song_hardening_v2_no_auto_match,4,16,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched;artist_not_matched,,false
graph_song:song|idealism|hiraeth:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|idealism|hiraeth,graph_song,song,idealism,Hiraeth,2018,us,direct_song_hardening_v2_no_auto_match,10,50,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|il divo|regresa a mi:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|il divo|regresa a mi,graph_song,song,Il Divo,Regresa a Mi,2004,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|imperial brothers|we come to rock:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|imperial brothers|we come to rock,graph_song,song,Imperial Brothers,We Come to Rock,1984,us,direct_song_hardening_v2_no_auto_match,10,42,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|injury reserve feat amine and rico nasty|jailbreak the tesla:direct_song_hardening_v2_version_term_needs_review,apple_music_direct_song_hardening_pass_v2,song|injury reserve feat amine and rico nasty|jailbreak the tesla,graph_song,song,Injury Reserve feat. Aminé and Rico Nasty,Jailbreak the Tesla,2019,us,direct_song_hardening_v2_version_term_needs_review,2,45,1,version_term:remix,apple_song_search_needs_review_version_risk,version_term:remix,,false
graph_song:song|innerzone orchestra|bug in the bassbin:direct_song_hardening_v2_version_term_needs_review,apple_music_direct_song_hardening_pass_v2,song|innerzone orchestra|bug in the bassbin,graph_song,song,Innerzone Orchestra,Bug in the Bassbin,1992,us,direct_song_hardening_v2_version_term_needs_review,4,57,1,version_term:remix,apple_song_search_no_auto_match,version_term:remix,,false
graph_song:song|isley brothers|fight the power:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|isley brothers|fight the power,graph_song,song,The Isley Brothers,Fight the Power,1975,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|isley brothers|pride:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|isley brothers|pride,graph_song,song,The Isley Brothers,The Pride,1977,us,direct_song_hardening_v2_no_auto_match,10,81,2,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|isley brothers|that lady:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|isley brothers|that lady,graph_song,song,The Isley Brothers,That Lady,1973,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|j san|awake:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|j san|awake,graph_song,song,j'san,awake,2017,us,direct_song_hardening_v2_no_auto_match,10,77,2,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|jackson 5|santa claus is comin to town:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|jackson 5|santa claus is comin to town,graph_song,song,The Jackson 5,Santa Claus Is Comin' to Town,1970,us,direct_song_hardening_v2_no_auto_match,10,58,9,artist_not_matched,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|jay z and kanye west|n s in paris:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|jay z and kanye west|n s in paris,graph_song,song,Jay-Z and Kanye West,N****s in Paris,2011,us,direct_song_hardening_v2_no_auto_match,10,54,1,title_not_matched,apple_song_search_needs_review_version_risk,title_not_matched,,false
graph_song:song|jayhawks|waiting for a superman:direct_song_hardening_v2_no_results,apple_music_direct_song_hardening_pass_v2,song|jayhawks|waiting for a superman,graph_song,song,The Jayhawks,Waiting for a Superman,2003,us,direct_song_hardening_v2_no_results,0,,,,apple_song_search_no_results,,,false
graph_song:song|jeff mills|alarms:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|jeff mills|alarms,graph_song,song,Jeff Mills,Alarms,1996,us,direct_song_hardening_v2_no_auto_match,8,70,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|jenn johnson|revelation song:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|jenn johnson|revelation song,graph_song,song,Jenn Johnson,Revelation Song,2009,us,direct_song_hardening_v2_no_auto_match,3,68,3,artist_not_matched,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|jennifer lopez|jenny from the block:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|jennifer lopez|jenny from the block,graph_song,song,Jennifer Lopez,Jenny from the Block,2002,us,direct_song_hardening_v2_no_auto_match,10,75,8,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|jesus culture|one thing remains:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|jesus culture|one thing remains,graph_song,song,Jesus Culture,One Thing Remains,2011,us,direct_song_hardening_v2_no_auto_match,10,77,2,artist_not_matched,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|jim croce|operator:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|jim croce|operator,graph_song,song,Jim Croce,Operator,1972,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|jim henson as ernie|rubber duckie:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|jim henson as ernie|rubber duckie,graph_song,song,Jim Henson as Ernie,Rubber Duckie,1970,us,direct_song_hardening_v2_no_auto_match,4,66,1,artist_not_matched,apple_song_search_needs_review_version_risk,compatible_artist_without_tight_year,,false
graph_song:song|jinsang|life:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|jinsang|life,graph_song,song,Jinsang,Life,2016,us,direct_song_hardening_v2_no_auto_match,10,54,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|john barry orchestra|james bond theme:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|john barry orchestra|james bond theme,graph_song,song,John Barry Orchestra,James Bond Theme,1962,us,direct_song_hardening_v2_no_auto_match,10,64,3,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|john williams|across the stars:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|john williams|across the stars,graph_song,song,John Williams,Across the Stars,2002,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|john williams|flying theme:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|john williams|flying theme,graph_song,song,John Williams,Flying Theme,1982,us,direct_song_hardening_v2_no_auto_match,10,73,2,title_not_strong_enough,apple_song_search_needs_review_version_risk,compatible_artist_without_tight_year,,false
graph_song:song|john williams|imperial march:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|john williams|imperial march,graph_song,song,John Williams,The Imperial March,1980,us,direct_song_hardening_v2_no_auto_match,10,78,5,title_not_strong_enough,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|john williams|theme from superman:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|john williams|theme from superman,graph_song,song,John Williams,Theme from Superman,1978,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|juan atkins|techno city:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|juan atkins|techno city,graph_song,song,Juan Atkins,Techno City,1984,us,direct_song_hardening_v2_no_auto_match,10,42,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|kaleidoscope|a dream for julie:direct_song_hardening_v2_no_results,apple_music_direct_song_hardening_pass_v2,song|kaleidoscope|a dream for julie,graph_song,song,Kaleidoscope,A Dream for Julie,1968,us,direct_song_hardening_v2_no_results,0,,,,apple_song_search_no_results,,,false
graph_song:song|karen o and ezra koenig|moon song:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|karen o and ezra koenig|moon song,graph_song,song,Karen O and Ezra Koenig,The Moon Song,2013,us,direct_song_hardening_v2_no_auto_match,10,78,1,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|katherine jenkins|time to say goodbye:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|katherine jenkins|time to say goodbye,graph_song,song,Katherine Jenkins,Time to Say Goodbye,2004,us,direct_song_hardening_v2_no_auto_match,2,78,1,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|kerri chandler|atmosphere:direct_song_hardening_v2_version_term_needs_review,apple_music_direct_song_hardening_pass_v2,song|kerri chandler|atmosphere,graph_song,song,Kerri Chandler,Atmosphere,1993,us,direct_song_hardening_v2_version_term_needs_review,10,49,1,version_term:dub,apple_song_search_needs_review_version_risk,version_term:dub,,false
graph_song:song|kiboomers|freeze dance:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|kiboomers|freeze dance,graph_song,song,The Kiboomers,Freeze Dance,2015,us,direct_song_hardening_v2_no_auto_match,10,78,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|kid cudi feat mgmt and ratatat|pursuit of happiness:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|kid cudi feat mgmt and ratatat|pursuit of happiness,graph_song,song,Kid Cudi feat. MGMT and Ratatat,Pursuit of Happiness,2009,us,direct_song_hardening_v2_no_auto_match,10,81,2,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|kirk franklin and the family|silver and gold:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|kirk franklin and the family|silver and gold,graph_song,song,Kirk Franklin and The Family,Silver and Gold,1993,us,direct_song_hardening_v2_no_auto_match,10,71,4,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|kizz daniel and tekno|buga:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|kizz daniel and tekno|buga,graph_song,song,Kizz Daniel and Tekno,Buga,2022,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|kmfdm|godlike:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|kmfdm|godlike,graph_song,song,KMFDM,Godlike,1990,us,direct_song_hardening_v2_no_auto_match,6,80,3,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|kupla|cozy:direct_song_hardening_v2_no_results,apple_music_direct_song_hardening_pass_v2,song|kupla|cozy,graph_song,song,Kupla,Cozy,2017,us,direct_song_hardening_v2_no_results,0,,,,apple_song_search_no_results,,,false
graph_song:song|lalo schifrin|theme from mission impossible:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|lalo schifrin|theme from mission impossible,graph_song,song,Lalo Schifrin,Theme from Mission: Impossible,1967,us,direct_song_hardening_v2_no_auto_match,10,76,7,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|lfo|lfo:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|lfo|lfo,graph_song,song,LFO,LFO,1990,us,direct_song_hardening_v2_no_auto_match,10,80,3,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|lil louis|french kiss:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|lil louis|french kiss,graph_song,song,Lil Louis,French Kiss,1989,us,direct_song_hardening_v2_no_auto_match,10,93,4,single_artist_only_featured_without_tight_year,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|limp bizkit|rollin:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|limp bizkit|rollin,graph_song,song,Limp Bizkit,Rollin',2000,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|lion king cast|hakuna matata:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|lion king cast|hakuna matata,graph_song,song,The Lion King Cast,Hakuna Matata,1994,us,direct_song_hardening_v2_no_auto_match,10,76,3,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|lisa loeb|stay:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|lisa loeb|stay,graph_song,song,Lisa Loeb,Stay,1994,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|liz phair|fuck and run:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|liz phair|fuck and run,graph_song,song,Liz Phair,Fuck and Run,1993,us,direct_song_hardening_v2_no_auto_match,10,54,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|ll cool j|go cut creator go:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|ll cool j|go cut creator go,graph_song,song,LL Cool J,Go Cut Creator Go,1987,us,direct_song_hardening_v2_no_auto_match,7,41,2,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|ll cool j|i m bad:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|ll cool j|i m bad,graph_song,song,LL Cool J,I'm Bad,1987,us,direct_song_hardening_v2_no_auto_match,10,81,2,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|ll cool j|rock the bells:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|ll cool j|rock the bells,graph_song,song,LL Cool J,Rock the Bells,1985,us,direct_song_hardening_v2_no_auto_match,10,70,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|lo fi girl|lofi hip hop radio:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|lo fi girl|lofi hip hop radio,graph_song,song,Lo-fi Girl,lofi hip hop radio,2017,us,direct_song_hardening_v2_no_auto_match,10,68,3,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|los del rio|macarena:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|los del rio|macarena,graph_song,song,Los Del Rio,Macarena,1993,us,direct_song_hardening_v2_no_auto_match,10,79,4,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|louis prima|i wan na be like you:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|louis prima|i wan na be like you,graph_song,song,Louis Prima,I Wan'na Be Like You,1967,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|love and kisses|i found love now that i found you:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|love and kisses|i found love now that i found you,graph_song,song,Love & Kisses,I Found Love (Now That I Found You),1977,us,direct_song_hardening_v2_no_auto_match,10,32,5,title_not_strong_enough,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|machine gun kelly|bloody valentine:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|machine gun kelly|bloody valentine,graph_song,song,Machine Gun Kelly,bloody valentine,2020,us,direct_song_hardening_v2_no_auto_match,10,78,1,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|man parrish|hip hop be bop:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|man parrish|hip hop be bop,graph_song,song,Man Parrish,"Hip Hop, Be Bop",1982,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|mars|helen fordsdale:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|mars|helen fordsdale,graph_song,song,Mars,Helen Fordsdale,1978,us,direct_song_hardening_v2_no_auto_match,8,48,3,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|mary costa and bill shirley|once upon a dream:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|mary costa and bill shirley|once upon a dream,graph_song,song,Mary Costa and Bill Shirley,Once Upon a Dream,1959,us,direct_song_hardening_v2_no_auto_match,10,79,4,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|masters at work featuring india|to be in love:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|masters at work featuring india|to be in love,graph_song,song,Masters at Work featuring India,To Be in Love,1997,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|matmos|west:direct_song_hardening_v2_no_results,apple_music_direct_song_hardening_pass_v2,song|matmos|west,graph_song,song,Matmos,The West,1999,us,direct_song_hardening_v2_no_results,0,,,,apple_song_search_no_results,,,false
graph_song:song|matt redman|10 000 reasons bless the lord:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|matt redman|10 000 reasons bless the lord,graph_song,song,Matt Redman,"10,000 Reasons (Bless the Lord)",2011,us,direct_song_hardening_v2_no_auto_match,10,66,1,title_not_strong_enough,apple_song_search_no_auto_match,version_term:live,,false
graph_song:song|maurizio|m4:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|maurizio|m4,graph_song,song,Maurizio,M4,1995,us,direct_song_hardening_v2_no_auto_match,10,50,5,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|max steiner|tara s theme:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|max steiner|tara s theme,graph_song,song,Max Steiner,Tara's Theme,1939,us,direct_song_hardening_v2_no_auto_match,10,66,1,artist_not_matched,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|maxwell|bad habits:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|maxwell|bad habits,graph_song,song,Maxwell,Bad Habits,2009,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|mel tillis|coca cola cowboy:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|mel tillis|coca cola cowboy,graph_song,song,Mel Tillis,Coca-Cola Cowboy,1979,us,direct_song_hardening_v2_no_auto_match,10,69,2,title_not_strong_enough,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|miguel and natalia lafourcade|remember me:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|miguel and natalia lafourcade|remember me,graph_song,song,Miguel and Natalia Lafourcade,Remember Me,2017,us,direct_song_hardening_v2_no_auto_match,10,74,1,title_not_strong_enough,apple_song_search_needs_review_version_risk,compatible_artist_without_tight_year,,false
graph_song:song|minutemen|history lesson part ii:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|minutemen|history lesson part ii,graph_song,song,Minutemen,History Lesson Part II,1984,us,direct_song_hardening_v2_no_auto_match,3,53,2,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|mojos|everything s alright:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|mojos|everything s alright,graph_song,song,The Mojos,Everything's Alright,1964,us,direct_song_hardening_v2_no_auto_match,6,66,1,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|moloko|sing it back boris dlugosch mix:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|moloko|sing it back boris dlugosch mix,graph_song,song,Moloko,Sing It Back (Boris Dlugosch Mix),1999,us,direct_song_hardening_v2_no_auto_match,10,70,1,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|monkees|porpoise song:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|monkees|porpoise song,graph_song,song,The Monkees,Porpoise Song,1968,us,direct_song_hardening_v2_no_auto_match,10,82,1,title_not_strong_enough,apple_song_search_needs_review_version_risk,,,false
graph_song:song|monks|complication:direct_song_hardening_v2_context_term_needs_review,apple_music_direct_song_hardening_pass_v2,song|monks|complication,graph_song,song,The Monks,Complication,1966,us,direct_song_hardening_v2_context_term_needs_review,2,31,1,context_term:tribute,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|monolake|hongkong:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|monolake|hongkong,graph_song,song,Monolake,Hongkong,1997,us,direct_song_hardening_v2_no_auto_match,6,54,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|mormon tabernacle choir|hallelujah chorus:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|mormon tabernacle choir|hallelujah chorus,graph_song,song,Mormon Tabernacle Choir,Hallelujah Chorus,1959,us,direct_song_hardening_v2_no_auto_match,10,35,2,title_not_strong_enough,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|mosaic msc|tremble:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|mosaic msc|tremble,graph_song,song,Mosaic MSC,Tremble,2017,us,direct_song_hardening_v2_no_auto_match,3,77,2,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|mouse and the traps|a public execution:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|mouse and the traps|a public execution,graph_song,song,Mouse and the Traps,A Public Execution,1966,us,direct_song_hardening_v2_no_auto_match,4,8,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched;artist_not_matched,,false
graph_song:song|mousse t vs hot n juicy|horny:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|mousse t vs hot n juicy|horny,graph_song,song,Mousse T. vs Hot n Juicy,Horny,1998,us,direct_song_hardening_v2_no_auto_match,10,72,7,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|move|blackberry way:direct_song_hardening_v2_version_term_needs_review,apple_music_direct_song_hardening_pass_v2,song|move|blackberry way,graph_song,song,The Move,Blackberry Way,1968,us,direct_song_hardening_v2_version_term_needs_review,8,45,1,version_term:remix,apple_song_search_no_auto_match,version_term:remix,,false
graph_song:song|move|curly:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|move|curly,graph_song,song,The Move,Curly,1969,us,direct_song_hardening_v2_no_auto_match,10,63,4,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|move|fire brigade:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|move|fire brigade,graph_song,song,The Move,Fire Brigade,1968,us,direct_song_hardening_v2_no_auto_match,10,59,8,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|move|flowers in the rain:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|move|flowers in the rain,graph_song,song,The Move,Flowers in the Rain,1967,us,direct_song_hardening_v2_no_auto_match,10,70,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
graph_song:song|move|i can hear the grass grow:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|move|i can hear the grass grow,graph_song,song,The Move,I Can Hear the Grass Grow,1967,us,direct_song_hardening_v2_no_auto_match,10,70,1,title_not_strong_enough,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|moving sidewalks|99th floor:direct_song_hardening_v2_no_auto_match,apple_music_direct_song_hardening_pass_v2,song|moving sidewalks|99th floor,graph_song,song,The Moving Sidewalks,99th Floor,1967,us,direct_song_hardening_v2_no_auto_match,2,78,1,title_not_strong_enough,apple_song_search_no_auto_match,,,false
